,STDR_YM_CD,TRDAR_SE_C,TRDAR_SE_1,TRDAR_NO,TRDAR_NM,XCNTS_VALU,YDNTS_VALU,SIGNGU_CD,ADSTRD_CD,geometry
1248,202112,D,발달상권,2120076,수유역,202185.0,459795.0,11305,11305630,"POLYGON ((202173.38 459547.53, 202232.39 459496.78, 202256.27 459519.72, 202251.66 459562.24, 202270.08 459564, 202296.71 459566.53, 202323.81 459568.88, 202343.42 459570.4, 202363.41 459572.18, 202372.4 459478.95, 202342.02 459476.19, 202299 459472.36, 202263.96 459469.24, 202230.15 459466.31, 202124.56 459456.19, 202123.75 459456.12, 202129.69 459397.49, 202135.45 459340.67, 202064.04 459334.98, 202063.93 459335.98, 201984.99 459333.26, 201980.29 459333.96, 201981.19 459379.28, 201991.69 459417.27, 201988.47 459443.93, 201938.38 459439.9, 201937.85 459439.89, 201933.49 459500.03, 201987.16 459504.86, 201979.11 459603.53, 201923.03 459599.49, 201899.43 459588.24, 201873.68 459576.34, 201817.6 459557.24, 201738.61 459531.71, 201736.74 459522.63, 201722.63 459548.04, 201747.82 459562.37, 201818.09 459592.69, 201845.36 459603.41, 201885.3 459617.78, 201917.39 459626.68, 201977.34 459629.2, 201968.86 459718.11, 201967.31 459743.41, 201959.18 459767.57, 201943.03 459799.4, 201936.23 459862.77, 201930.11 459929.59, 201924.3 459993.53, 201998.81 459999.2, 201999.31 459993.39, 202075.2 460000.76, 202119.37 460008.67, 202120.76 460010.18, 202135.92 460027.47, 202144.37 460020.56, 202167.61 460048.31, 202217.23 460004.9, 202195.81 459979.6, 202201.36 459975.1, 202248.93 459936.6, 202272.84 459962.3, 202307.51 460002.54, 202216.47 460081.77, 202234.24 460100.52, 202219.7 460113.62, 202201.86 460094.99, 202172.89 460121.68, 202192.42 460139.7, 202222.08 460171.33, 202352.89 460054.72, 202383.3 460087.42, 202403.15 460113.32, 202420.9 460133.82, 202436.73 460152.87, 202470.27 460178.22, 202472.35 460179.81, 202492.45 460194.34, 202523.03 460227.73, 202527.33 460235.15, 202539.48 460255.9, 202594.12 460211.23, 202571.46 460184.74, 202570.04 460183.1, 202586.99 460167.09, 202630.45 460176.87, 202647.74 460170.49, 202642.09 460154.99, 202639.57 460148.09, 202590.58 460141.25, 202576.04 460124.22, 202583.87 460117.18, 202536.49 460058.48, 202492.95 460009.14, 202456.37 459966.75, 202490.16 459939.11, 202553.31 459887.78, 202569.07 459874.82, 202504.77 459811.51, 202499.06 459816.38, 202482.57 459830.52, 202465.38 459845.22, 202443.27 459864.11, 202395.59 459807.91, 202343.39 459747.22, 202378.64 459717.66, 202322.65 459652, 202309.52 459663.48, 202278.73 459690.59, 202250.43 459657.29, 202234.41 459638.43, 202218.95 459620.27, 202163.88 459555.68, 202173.38 459547.53))"
1249,202112,D,발달상권,2120072,성신여대,201490.0,454779.0,11290,11290575,"POLYGON ((201670.55 454478.14, 201637.5 454464.91, 201588.24 454445.89, 201565.09 454468.21, 201562.53 454470.8, 201497.71 454541.81, 201496.68 454547.3, 201484.67 454542.48, 201415.53 454599.12, 201417.36 454636.39, 201480.93 454632.76, 201475.07 454666.2, 201470.02 454694.96, 201469.88 454695.83, 201464.59 454726.03, 201463.89 454730.08, 201454.38 454784.36, 201399.11 454768.65, 201396.55 454768.12, 201318.61 454755.98, 201326.01 454712.8, 201278.36 454702.86, 201231.05 454681.67, 201186.51 454661.75, 201166.49 454690.23, 201165.44 454691.84, 201134.95 454740.4, 201134.32 454741.45, 201222.68 454795.83, 201271.7 454820.98, 201314.32 454821.5, 201334.64 454873.59, 201400.74 454941.24, 201371.05 454970.92, 201354.02 455082.56, 201404.39 455100.03, 201443.33 455111.88, 201445.48 455112.47, 201468.43 455002.58, 201522.02 454956.71, 201496.19 454940.5, 201508.11 454901.06, 201509 454882.2, 201567.11 454915.82, 201551.84 454929.65, 201616.56 455038.29, 201675.69 454985.16, 201675.32 454984.78, 201712.83 454949.37, 201675.27 454907.9, 201629.38 454858.35, 201649.16 454821.06, 201666.19 454838.86, 201696.35 454870.44, 201725.9 454869.06, 201721.13 454820.7, 201727.29 454808.95, 201740.5 454786.09, 201770.32 454782.34, 201817.32 454777.16, 201804.2 454641.82, 201846.52 454637.96, 201837.37 454545.79, 201826.24 454546.86, 201795.48 454549.91, 201748.21 454554.66, 201710.5 454539.32, 201683.11 454528.46, 201654.79 454517.85, 201670.55 454478.14))"
1250,202112,D,발달상권,2120183,양재천카페거리,203868.0,442324.0,11650,11650651,"POLYGON ((203555.47 442076.75, 203578.45 442108.56, 203535.44 442138.04, 203555.24 442166.37, 203630.06 442272.36, 203640.84 442287.17, 203699.02 442367.1, 203710.11 442382.34, 203755.15 442444.2, 203795.65 442499.82, 203797.55 442494.34, 203814.15 442446.76, 203855.85 442499.71, 203875.14 442448.03, 203920.01 442481.45, 203954.55 442507.32, 203989.37 442533.38, 204025.08 442558.19, 204057.62 442584.17, 204091.2 442609.4, 204123.46 442634.99, 204199.85 442536.23, 204099.69 442462.92, 204083.5 442450.99, 203990.9 442383.2, 203967.18 442365.82, 203886.58 442253.39, 203857.14 442330.34, 203833.13 442296.33, 203810.9 442264.9, 203788.93 442232.04, 203767.64 442200.19, 203743 442163.3, 203687.5 442080.33, 203664.43 442045.84, 203643.05 442013.92, 203555.47 442076.75))"
1251,202112,D,발달상권,2120212,한티역,204753.0,444195.0,11680,11680630,"POLYGON ((204701.58 444031.9, 204721.92 443979.24, 204627.14 443943.6, 204606.65 443992.39, 204652.51 444011.5, 204625.32 444076.34, 204560.23 444049.71, 204546.66 444044.13, 204535.65 444039.58, 204515.99 444083.75, 204504.11 444110.37, 204520.44 444117.61, 204528.68 444098.01, 204612.02 444134.39, 204603.39 444155.24, 204605.28 444157.2, 204645.01 444174.24, 204643.43 444178.42, 204621.69 444236.13, 204620.79 444238.43, 204590.76 444318.18, 204571.17 444370.22, 204618.14 444388.35, 204656.22 444404.44, 204689.95 444418.67, 204728.53 444435.02, 204752.85 444445.41, 204806.18 444312.28, 204829.98 444322.28, 204919.49 444359.98, 204944.38 444299.74, 204951.6 444282.5, 204958.71 444265.52, 204978.05 444219.28, 204977.83 444219.15, 205001.62 444157.03, 204859.63 444099.08, 204833.88 444160.93, 204833.22 444160.68, 204762.62 444132.11, 204674.33 444096.36, 204699.23 444038.37, 204701.58 444031.9))"
1252,202112,D,발달상권,2120192,뱅뱅사거리,202741.0,443426.0,11680,11680640,"POLYGON ((202915.25 443193.02, 202922.87 443173.04, 202894.73 443162.49, 202907.44 443124.56, 202937.72 443134.07, 202957.96 443140.72, 202998.81 443037.21, 202926.43 443008.13, 202890.51 443100.76, 202869.88 443154.23, 202720.44 443097.51, 202695.93 443162.88, 202670.16 443229.24, 202551.48 443183.73, 202596.19 443082.07, 202618.76 443089.93, 202621.11 443083.9, 202591.2 443071.83, 202598.45 443051.47, 202569.78 443040.6, 202566.66 443048.82, 202545.12 443105.65, 202478.64 443079.89, 202442.4 443066.75, 202429.93 443031.68, 202401.03 443042.5, 202375.46 443052.04, 202385.6 443076.96, 202371.91 443115.76, 202369.66 443121.48, 202349.46 443172.46, 202359.14 443176.19, 202498.08 443229.79, 202567.68 443256.65, 202647.57 443287.44, 202624.26 443346.38, 202610.55 443381.05, 202597.43 443415.48, 202582.16 443456.07, 202565.22 443499.83, 202548.03 443544.9, 202514.37 443632.98, 202498.27 443675.13, 202563.32 443700.26, 202586.38 443709.13, 202649.09 443733.36, 202650.03 443730.93, 202736.47 443763.22, 202807.85 443789.86, 202880.17 443818.5, 202955.57 443843.18, 203015.9 443682.74, 203036.92 443628.09, 203063.28 443559.55, 203078.83 443519.15, 203101.01 443461.45, 203101.41 443461.64, 203124.48 443402.44, 203133.34 443379.6, 203095.36 443363.51, 203051.59 443297.23, 203048.01 443307.25, 203028.36 443300.54, 203004.36 443274.72, 203044.28 443232.27, 203067.52 443200.64, 203095.77 443154.06, 203083.31 443146.55, 203065.51 443172.49, 203024.34 443146.24, 202975.97 443216.17, 202934.33 443200.29, 202915.25 443193.02), (202941.6 443654.83, 202969.71 443665.44, 202927.83 443777.07, 202828.32 443742.13, 202870.26 443627.76, 202941.6 443654.83))"
1253,202112,D,발달상권,2120069,상봉역,207778.0,455175.0,11260,11260590,"POLYGON ((207636.57 455037.55, 207662.79 455002.63, 207636.14 454984.16, 207649.08 454945.92, 207606.92 454937.04, 207621.59 454865.81, 207550.44 454846.99, 207538.09 454912.24, 207524.64 454983.23, 207548.97 454991.24, 207536.69 455066.99, 207507.6 455060.68, 207498.58 455107.02, 207472.32 455098.68, 207459.56 455131.79, 207446.54 455127.41, 207447.34 455117.35, 207429.77 455111.79, 207416.49 455155.84, 207364.55 455137.78, 207334.98 455209.29, 207338.67 455212.14, 207445.31 455240.78, 207499.03 455257.85, 207545.13 455269.71, 207574.08 455277.21, 207637.84 455286.08, 207803.06 455366.59, 207894.13 455395.5, 207979.6 455422.66, 208015.01 455433.91, 208036.38 455443.26, 208101.43 455471.64, 208158.2 455484.31, 208181.44 455503.12, 208188.84 455480.82, 208196.75 455403.96, 208194.13 455403.19, 208202.62 455304.02, 208202.73 455302.58, 208206.37 455260.06, 208218.46 455113.8, 208220.7 455085.57, 208181.66 455074.53, 208129.78 455059.92, 208098.56 455089.15, 208142.46 455145.62, 208092.28 455186.09, 208079.68 455171.7, 207999.71 455135.79, 208041.65 455092.04, 208083.23 455046.73, 208053.54 455037.54, 208033.41 455032.26, 208009.46 455062.45, 207990.36 455086.06, 207945.08 455142.08, 207896.49 455100.13, 207870.06 455076.03, 207808.92 455123.88, 207783.78 455142.74, 207767.26 455196.88, 207739.62 455186.53, 207715.39 455178.71, 207642.86 455155, 207647.19 455141.42, 207685.68 455124.7, 207679.23 455102.44, 207683.56 455088.67, 207666.95 455076.25, 207674.97 455065.08, 207636.57 455037.55))"
1254,202112,D,발달상권,2120046,이태원(이태원역),199527.0,448393.0,11170,11170650,"POLYGON ((199801.87 448312.7, 199811.88 448278.87, 199810.72 448238.54, 199832.54 448211.15, 199815.13 448173.34, 199814.01 448169.57, 199780.88 448176.1, 199764.17 448181.36, 199741.62 448188.37, 199667.39 448177.7, 199635.8 448171.37, 199606.92 448177.31, 199679.07 448031.45, 199682.28 448026.35, 199652.51 448039.66, 199634.05 448059.03, 199622.1 448056.9, 199618.95 448071.18, 199600.71 448070.74, 199584.12 448114, 199565.48 448120.99, 199548.29 448118.31, 199548.52 448108.56, 199525.89 448108.89, 199506.06 448174.99, 199448.31 448172.07, 199438.29 448212.15, 199417.75 448239.62, 199405.81 448218.68, 199352.94 448232.99, 199317.33 448266.3, 199304.1 448264.6, 199294.33 448257.93, 199306.58 448228.75, 199317.68 448207.12, 199252.69 448199.99, 199260.01 448169.63, 199245.09 448173.91, 199225.02 448163.07, 199217.62 448180.24, 199189 448202.94, 199161.79 448243.15, 199148.35 448249.51, 199123.45 448304.31, 199108.9 448303.09, 199065.47 448299.63, 199061.95 448315.66, 199018.23 448321.69, 198964.74 448332.69, 198938.73 448330.22, 198929.27 448320.44, 198922.74 448308.37, 198884.17 448326.65, 198860.93 448373.15, 198904.52 448405.99, 198911.71 448435.01, 198950.87 448420.36, 198953.49 448447.26, 198973.42 448444.6, 198981.63 448451.44, 198972.45 448436.65, 198964.07 448395.37, 198985.34 448393.66, 199007.98 448389.46, 199015.77 448394.98, 199018.48 448378.07, 199035.9 448368.07, 199056.5 448373.54, 199071.87 448391.08, 199087.09 448387.93, 199142.04 448401.89, 199128.76 448445.62, 199183.59 448456.08, 199184.99 448465.53, 199215.79 448475.74, 199241.43 448474.88, 199254.23 448505.08, 199279.55 448531.04, 199286.13 448535.99, 199331.37 448518.59, 199330.42 448525.83, 199347.77 448526.08, 199358.97 448509.82, 199382.05 448499.44, 199442.94 448503.96, 199447.51 448468.01, 199462.86 448465.11, 199476.6 448451.44, 199505.13 448425.12, 199569.53 448419.49, 199585.73 448395.54, 199620.79 448407.41, 199657.84 448411.55, 199685.06 448411.97, 199719.9 448411.71, 199736.67 448413.39, 199771.19 448420.57, 199788.4 448426.88, 199818.71 448442.51, 199879.12 448489.72, 199911.43 448527.88, 199927.22 448544.86, 199994.7 448629.45, 200051.67 448726.94, 200054.46 448752.22, 200069.86 448759.26, 200138.64 448759.61, 200131.33 448733.03, 200159.37 448720.46, 200182.47 448687.76, 200191.32 448672.11, 200193.65 448667.38, 200123.34 448537.69, 200100.59 448495.88, 200096.7 448488.47, 200021.49 448443.73, 199999.72 448477.81, 199922.12 448424.61, 199882.67 448413.75, 199852.74 448389.25, 199836.66 448379.2, 199863.33 448330.79, 199840.34 448317.92, 199813.05 448312.82, 199801.87 448312.7))"
1255,202112,D,발달상권,2120153,노량진역(노량진),194801.0,446052.0,11590,11590510,"POLYGON ((194714.92 445818.9, 194713.9 445734.63, 194679.58 445741.58, 194626.4 445752.64, 194627.04 445771.21, 194625.6 445795.26, 194626.95 445821.4, 194606.97 445843.06, 194596.57 445854.14, 194538.65 445872.65, 194546.67 445900.11, 194551.22 445925.16, 194493.85 445927.18, 194483.37 445925.32, 194486.17 445900.1, 194487.69 445889.18, 194432.4 445904.9, 194352.05 445929.05, 194347.55 445925.56, 194262.27 445951.72, 194256.53 445974.41, 194197.14 445969.91, 194196.89 445972.72, 194195.08 446007.76, 194202.64 446017.22, 194220.86 446039.97, 194220.12 446068.28, 194194.03 446086.38, 194080.18 446118.98, 194080.16 446147.05, 194080.16 446255.93, 194359.79 446321.02, 194561.47 446369.35, 194585.35 446242.79, 194978.46 446319.34, 194983.56 446283.64, 195118.59 446136.51, 195153.59 446095.94, 195211.33 446100.24, 195216.79 446091.73, 195159.5 446033.25, 195268.13 446003.96, 195286.47 445998.78, 195433.11 445956.4, 195521.96 445930.22, 195502.76 445878.14, 195489.92 445877.62, 195469.6 445877.78, 195459.11 445857.05, 195442.98 445848.5, 195425.73 445860.13, 195423.85 445819.42, 195397.76 445851.39, 195364.76 445836.54, 195338.21 445829.2, 195311.72 445889.61, 195285.45 445879.45, 195247.12 445863.73, 195233.13 445859.71, 195189.33 445831.93, 195167.31 445801.32, 195159.68 445796.24, 195142.83 445890.13, 195099.7 445972.92, 195072.23 446026.45, 195071.38 445900.12, 195070.37 445812.73, 195073.73 445799.7, 195085.06 445759.76, 195067.9 445754.01, 195052.27 445748.79, 195031.82 445741.19, 195026.03 445747.32, 195001.55 445822.63, 194996.67 445852.33, 194930.02 445844.93, 194922.64 445886.98, 194882.2 445881.36, 194829.81 445873.37, 194826.76 445825.58, 194823.6 445825.74, 194715.02 445829.9, 194714.92 445818.9))"
1256,202112,D,발달상권,2120034,중구청(퇴계로4가),199857.0,451560.0,11140,11140590,"POLYGON ((199820.68 451399.25, 199794.19 451391.59, 199775.37 451386.39, 199762.63 451382.76, 199756.79 451461.82, 199710.49 451445.77, 199664.97 451432.22, 199663.95 451443.71, 199659.69 451491.61, 199648.01 451635.05, 199637.71 451736.76, 199676.35 451711.29, 199737.4 451674.57, 199749.27 451666.82, 199764.46 451686.73, 199821.61 451690.77, 199848.18 451684.43, 199850.34 451648.95, 199913.38 451654.12, 200035.91 451664.05, 200040.18 451608.72, 199916.82 451601.22, 199920.72 451560.76, 200043.91 451569.82, 200049.18 451514.68, 200040.71 451505.84, 200074.14 451489.38, 200075.87 451473.9, 200054.44 451466.8, 200011.01 451453.77, 199930.47 451430.79, 199908.56 451424.93, 199866.48 451412.55, 199820.68 451399.25))"
1257,202112,D,발달상권,2120053,건대입구역(건대),206139.0,449073.0,11215,11215710,"POLYGON ((206239.61 448938.16, 206475.19 448843.66, 206560.96 448815.51, 206561.3 448827.45, 206581.02 448821.41, 206558.37 448726.47, 206553.82 448707.55, 206437.39 448747.94, 206353.17 448774.17, 206335.86 448732.67, 206178.72 448776.57, 206195.08 448820, 206171.29 448829.18, 206167.77 448818.83, 206153.69 448823.62, 206118.19 448835.62, 206112.78 448821, 206108.95 448810.83, 206106.97 448805.5, 206069.3 448822.1, 206064.04 448810.85, 206015.6 448831.4, 206017.12 448834.98, 205935.34 448870.05, 205924.42 448844.37, 205853.95 448873.63, 205875.13 448921.54, 205805.7 448950.31, 205841.08 449034.81, 205805.64 449049.56, 205768.19 449065.17, 205696.23 449096.47, 205720.47 449153.29, 205721.64 449152.74, 205751.1 449221.18, 205778.42 449209.1, 205825.97 449189.79, 205895.21 449159.02, 205918.29 449148.58, 205940.14 449139.31, 205964.87 449129.51, 205980.48 449166.24, 206000.33 449212.83, 206071.46 449186.21, 206068.32 449178.92, 206096.36 449166.03, 206135.16 449247.14, 206183.82 449226.4, 206209.37 449286.68, 206225.86 449325.73, 206218.23 449335.34, 206163.81 449404.14, 206190.01 449423.17, 206245.66 449353.94, 206290.42 449297.54, 206300.93 449325.72, 206307.34 449342.85, 206337 449422.23, 206344.1 449409.8, 206392.29 449439.19, 206421.45 449427.38, 206386.84 449334.88, 206373.74 449299.8, 206332.84 449190.61, 206314.91 449142.66, 206263.46 449005.17, 206238.57 448938.65, 206239.61 448938.16))"
1258,202112,D,발달상권,2120049,왕십리역(왕십리),203314.0,451375.0,11200,11200560,"POLYGON ((202952.66 451131.7, 202996.66 451108.92, 203014.51 451155.36, 203044.21 451192.43, 203057.19 451206.38, 203113.88 451268.36, 203134.22 451292.07, 203132.41 451306.12, 203038.02 451380.62, 203080.97 451432.77, 203125.74 451519.25, 203135.65 451604.23, 203199 451595.66, 203186.43 451501.52, 203167.82 451400.31, 203243.49 451391.12, 203286.98 451386.45, 203277.97 451490.24, 203329.17 451494.85, 203334.07 451610.22, 203328.49 451667.29, 203329.29 451677.42, 203323.18 451764.49, 203332.92 451762.96, 203374.44 451607.46, 203377.52 451600.3, 203405.75 451593.48, 203423.14 451589.29, 203424.06 451573.61, 203430.33 451480.23, 203402.66 451481.38, 203414.86 451359.69, 203462.82 451360.88, 203469.6 451361.02, 203500.13 451361.78, 203552.59 451362.52, 203622.2 451364.26, 203675.6 451365.58, 203662.2 451293.5, 203652.86 451243.64, 203604.8 451249.13, 203598.54 451205.32, 203532 451206.3, 203535.23 451161.14, 203449.72 451135.36, 203443.02 451132.72, 203447.32 451019.2, 203406.75 451020.2, 203360.6 451048.59, 203369.54 451045.94, 203389.93 451046.96, 203384.81 451117.41, 203368 451166.55, 203366.35 451201.85, 203364.78 451235.02, 203270.36 451223.95, 203261.34 451223.05, 203237.41 451251.61, 203217.73 451238.52, 203242.55 451208.72, 203248.34 451170.03, 203280.82 451148.25, 203292.89 451141.25, 203292.15 451132.24, 203280.57 451100.68, 203260.62 451096.22, 203272.04 451079.96, 203147.09 451042.76, 203003.7 450998.67, 202955.43 450986.16, 202966.4 451062.22, 202952.66 451131.7))"
1259,202112,D,발달상권,2120165,서래마을카페거리(서래마을),199790.0,444256.0,11650,11650581,"POLYGON ((199890.39 443976.92, 199887.85 443945.45, 199850.22 443948.68, 199816.28 443951.57, 199785.81 443945.8, 199768.06 443936.49, 199778.8 444075.92, 199787.47 444171.77, 199794.04 444265.28, 199732.08 444270.81, 199739.01 444365.2, 199738.91 444378.14, 199673.75 444345.39, 199660.11 444352.8, 199659.16 444324.11, 199630.5 444324.36, 199630.53 444272.17, 199599.95 444273.16, 199594.44 444300.36, 199590.98 444317.51, 199586.13 444341.33, 199569.61 444370.16, 199601.5 444386.68, 199727.25 444451.4, 199766.3 444471.06, 199817.96 444496.92, 199834.47 444505.16, 199882.13 444528.98, 199975.83 444575.35, 199987.27 444550.97, 199990.96 444489.13, 200010.44 444455.84, 200008.39 444428.07, 199969.01 444431.46, 199919.71 444436.25, 199917.16 444351.91, 199962.89 444348.52, 199966.8 444348.18, 199964.65 444300.47, 199962.81 444253.01, 199913.92 444256.74, 199905.42 444162.84, 199902.66 444128.74, 199900.09 444096.9, 199897.65 444066.94, 199890.39 443976.92))"
1260,202112,D,발달상권,2120163,사당역 11번(사당역먹자골목),198821.0,442196.0,11650,11650610,"POLYGON ((198785.91 442049.04, 198690.9 441990.09, 198692.12 442023.04, 198694.37 442084.2, 198696.36 442138.41, 198696.62 442143.97, 198641.54 442148.08, 198640.63 442127.88, 198577.28 442130.46, 198578.12 442151.47, 198580.46 442210.68, 198583 442274.96, 198585.56 442340.37, 198587.24 442382.64, 198588 442402.27, 198646.9 442399.65, 198709.27 442397.49, 198772.95 442395.3, 198785.87 442394.81, 198844.55 442392.74, 198793.7 442331.39, 198812.99 442330.65, 198831.77 442330.23, 198808.72 442311.23, 198797.5 442293.74, 198799.41 442261.07, 198821.5 442238.3, 198798.31 442188.37, 198826.68 442200.42, 198867.83 442195.1, 198872.09 442223.65, 198897.6 442219.92, 198936.19 442211.39, 199042.47 442215.39, 199064.27 442198.44, 198984.12 442154.15, 198936.28 442138.51, 198899.08 442121.87, 198895.2 442119.27, 198845.02 442085.67, 198785.91 442049.04))"
1261,202112,D,발달상권,2120114,목동신시가지,189187.0,448093.0,11470,11470550,"POLYGON ((189041.57 447482.04, 189022.18 447374.15, 188979.89 447384.07, 188931.76 447395.37, 188887.31 447405.78, 188854.16 447413.36, 188871.53 447511.49, 188874.33 447527.21, 188698.86 447559.09, 188678.57 447445.75, 188603.13 447462.58, 188595.52 447464.24, 188590.23 447465.44, 188512.54 447482.74, 188523.6 447547.92, 188531.28 447593.32, 188543.95 447668.08, 188557.8 447749.79, 188566.63 447801.82, 188590.04 447836.88, 188588.15 447849.8, 188578.25 447917.14, 188614 447922.83, 188701.26 447936.76, 188771.32 447948.69, 188857.16 447963.91, 188954.67 447981.01, 188955.51 447981.08, 188971.19 448058.69, 188978.48 448104.58, 188990.54 448161.21, 188997.84 448200.97, 189000.71 448236.76, 189007.01 448278.7, 189007.49 448280.89, 189023.43 448351.19, 189034.89 448375.25, 189081.78 448459.31, 189153.89 448526.27, 189180.36 448541.11, 189205.4 448554.38, 189230.09 448565.76, 189308.12 448599.28, 189393.04 448635.75, 189395.19 448636.64, 189492.22 448678.49, 189525.91 448693.03, 189583.86 448718.02, 189614.68 448646.98, 189637.24 448585.9, 189804.29 448654.99, 189747.62 448791.52, 189795.71 448812.22, 189860.58 448645.34, 189793.46 448615.81, 189649.56 448552.47, 189649.11 448553.65, 189604.59 448534.49, 189559.52 448514.89, 189512.74 448494.08, 189465.75 448475.01, 189404.07 448448.36, 189374.21 448434.54, 189319.13 448412.83, 189254.88 448380.21, 189240.26 448365.05, 189208.2 448331.9, 189183.91 448262.33, 189181.45 448249.3, 189170.52 448175.68, 189163.5 448142.17, 189092.3 448152.04, 189081.5 448085.55, 189066.84 447994.58, 189134.32 448003.04, 189135.19 448003.11, 189107.1 447846.81, 189091.02 447757.26, 189077.54 447682.18, 189057.32 447569.78, 189041.57 447482.04))"
