,상호명,상권업종대분류명,상권업종중분류명,시도명,시군구명,행정동명,법정동명,도로명주소,경도,위도
177267,올리아,음식,양식,서울특별시,용산구,이태원2동,이태원동,서울특별시 용산구 회나무로42길 4,126.995826720817,37.5407182811762
177322,세수대야냉면,음식,한식,서울특별시,용산구,이태원1동,이태원동,서울특별시 용산구 우사단로 7-2,126.996555084455,37.5311193083104
177328,싱싱나라김밥,음식,분식,서울특별시,용산구,용문동,용문동,서울특별시 용산구 새창로 112,126.960252279623,37.5373108080217
177364,아범순대,음식,한식,서울특별시,용산구,남영동,동자동,서울특별시 용산구 후암로 97-2,126.974549713756,37.5533662943315
177370,치킨런,음식,닭/오리요리,서울특별시,용산구,한강로동,한강로2가,서울특별시 용산구 한강대로43길 13,126.969067141484,37.531531297367
177383,돼지집,음식,한식,서울특별시,용산구,이태원1동,이태원동,서울특별시 용산구 이태원로20길 17,126.992210786125,37.5336142585853
177423,싸바,음식,한식,서울특별시,용산구,보광동,보광동,서울특별시 용산구 보광로 36,126.999816089055,37.5275427778003
177473,우진정육점식당,음식,한식,서울특별시,용산구,서빙고동,서빙고동,서울특별시 용산구 서빙고로65길 14,126.994475616286,37.5208296660025
177515,잠바주스,음식,커피점/카페,서울특별시,용산구,용산2가동,용산동2가,서울특별시 용산구 두텁바위로 54-99,126.979564344801,37.5433360658733
177560,이조순대국왕족발,음식,별식/퓨전요리,서울특별시,용산구,원효로1동,원효로2가,서울특별시 용산구 원효로41길 64,126.960752464734,37.5355131217791
177586,명품원조한방왕족발,음식,한식,서울특별시,용산구,한강로동,한강로2가,서울특별시 용산구 새창로 213,126.967248983334,37.5304611874171
177788,판도라,음식,한식,서울특별시,용산구,이태원1동,이태원동,서울특별시 용산구 우사단로 37,126.995425342075,37.5335245115749
177796,써브웨이남영역,음식,패스트푸드,서울특별시,용산구,남영동,갈월동,서울특별시 용산구 한강대로 271,126.972391365048,37.5424088573339
177828,만미정,음식,한식,서울특별시,용산구,한강로동,한강로3가,서울특별시 용산구 한강대로14길 20,126.965224839714,37.5246497409604
177896,궁단란주점,음식,패스트푸드,서울특별시,용산구,청파동,청파동3가,서울특별시 용산구 청파로47길 9,126.969903748656,37.5447389080501
177906,J.A.K졸로프아프리카코리아,음식,양식,서울특별시,용산구,이태원2동,이태원동,서울특별시 용산구 회나무로13길 6,126.989538466426,37.5396374463543
178112,동촌이모네포차,음식,유흥주점,서울특별시,용산구,이촌1동,이촌동,서울특별시 용산구 이촌로65가길 66,126.974654679977,37.520911544754
178114,소반,음식,한식,서울특별시,용산구,청파동,청파동3가,서울특별시 용산구 청파로43길 62,126.967343837938,37.5440948278204
178185,야미,음식,한식,서울특별시,용산구,원효로2동,원효로3가,서울특별시 용산구 원효로41길 26,126.958942139626,37.5346952462104
178264,라즈무,음식,유흥주점,서울특별시,용산구,이태원1동,이태원동,서울특별시 용산구 이태원로 143-11,126.989346822033,37.5345539032437
178313,차돌이네,음식,일식/수산물,서울특별시,용산구,한강로동,한강로2가,서울특별시 용산구 새창로 213,126.967248983334,37.5304611874171
178354,더클럽바,음식,유흥주점,서울특별시,용산구,이촌1동,이촌동,서울특별시 용산구 이촌로64길 26,126.969895543695,37.5198339268084
178538,피에이치오커피,음식,커피점/카페,서울특별시,용산구,한강로동,한강로1가,서울특별시 용산구 한강대로 198-1,126.974719245939,37.5360316715499
178618,원조보리밥,음식,한식,서울특별시,용산구,이태원1동,이태원동,서울특별시 용산구 이태원로14길 24,126.990755860573,37.5332684458303
178642,청한남점,음식,중식,서울특별시,용산구,한남동,한남동,서울특별시 용산구 한남대로20길 47-24,127.010030877685,37.5353598459025
178765,팡파르노래,음식,유흥주점,서울특별시,용산구,한강로동,한강로3가,서울특별시 용산구 한강대로 57,126.964616077114,37.5261311323688
179045,포인트단란주점,음식,유흥주점,서울특별시,용산구,보광동,보광동,서울특별시 용산구 서빙고로91라길 37,126.997925999188,37.5250578814517
179099,부숑,음식,양식,서울특별시,용산구,이촌1동,이촌동,서울특별시 용산구 이촌로 248,126.975003784208,37.5193737827583
179146,퍼핀카페,음식,커피점/카페,서울특별시,용산구,한남동,한남동,서울특별시 용산구 독서당로 78,127.009257516583,37.5339477246026
179249,길버트버거앤프라이즈,음식,패스트푸드,서울특별시,용산구,이태원1동,이태원동,서울특별시 용산구 녹사평대로40길 55-2,126.988916910918,37.5345502231508
179312,금왕기사식당,음식,한식,서울특별시,용산구,원효로1동,문배동,서울특별시 용산구 청파로 195,126.970473586569,37.5370399456628
179345,버뮤다트라이앵글,음식,유흥주점,서울특별시,용산구,이태원1동,이태원동,서울특별시 용산구 이태원로27가길 42,126.992813874549,37.5350430585192
179346,봄베그릴,음식,한식,서울특별시,용산구,이태원1동,이태원동,서울특별시 용산구 우사단로10길 11,126.996210549757,37.5331887903999
179407,자갈치식당,음식,한식,서울특별시,용산구,한강로동,한강로2가,서울특별시 용산구 한강대로38길 11-8,126.969792831425,37.5297715797908
179837,딜라일라,음식,유흥주점,서울특별시,용산구,한남동,한남동,서울특별시 용산구 대사관로24길 30,127.005387117734,37.5323023133994
179855,한솥식당,음식,패스트푸드,서울특별시,용산구,원효로1동,신계동,서울특별시 용산구 원효로58길 40,126.963595677826,37.5344658658259
179864,맛돈생고기,음식,한식,서울특별시,용산구,원효로1동,문배동,서울특별시 용산구 백범로90길 38,126.969550445553,37.5366985070451
180132,미다니야식품,음식,음식배달서비스,서울특별시,용산구,용문동,용문동,서울특별시 용산구 새창로33길 5,126.961143752674,37.5366699019342
180211,매덕스피자,음식,패스트푸드,서울특별시,용산구,이태원1동,이태원동,서울특별시 용산구 이태원로26길 26,126.993504379474,37.533336955798
180358,이촌부대찌개,음식,한식,서울특별시,용산구,이촌1동,이촌동,서울특별시 용산구 이촌로54길 13,126.967745695892,37.5206891726811
180510,만리향,음식,중식,서울특별시,용산구,원효로2동,원효로3가,서울특별시 용산구 원효로41길 16,126.958516491793,37.5343851377814
180548,페르시안랜드,음식,양식,서울특별시,용산구,한남동,한남동,서울특별시 용산구 우사단로10가길 10,126.997052771137,37.533664491155
180551,알마또,음식,양식,서울특별시,용산구,용산2가동,용산동2가,서울특별시 용산구 신흥로 41-1,126.98728432255,37.5423212736794
180645,굳디,음식,한식,서울특별시,용산구,한강로동,한강로3가,서울특별시 용산구 한강대로14가길 22,126.964669704934,37.5238879964022
180690,홍짜장,음식,중식,서울특별시,용산구,청파동,청파동2가,서울특별시 용산구 청파로47길 52,126.967626095925,37.5449622981408
180757,경성빵공장,음식,제과제빵떡케익,서울특별시,용산구,남영동,남영동,서울특별시 용산구 한강대로88길 11-5,126.972914632245,37.5446840420236
180907,NO1,음식,분식,서울특별시,용산구,이태원1동,이태원동,서울특별시 용산구 우사단로14길 22,126.996819746018,37.5341670985342
181038,다채,음식,한식,서울특별시,용산구,서빙고동,동빙고동,서울특별시 용산구 녹사평대로 66,126.993270646369,37.5246308385287
181188,교촌치킨,음식,닭/오리요리,서울특별시,용산구,보광동,보광동,서울특별시 용산구 장문로 81,126.99862360457,37.5261901097697
181228,팔레스,음식,유흥주점,서울특별시,용산구,한강로동,한강로2가,서울특별시 용산구 한강대로42길 3,126.969992285281,37.5308996273575
181255,오야오야,음식,분식,서울특별시,용산구,남영동,갈월동,서울특별시 용산구 한강대로81길 3,126.972043887062,37.5429915118338
181298,주식구,음식,한식,서울특별시,용산구,용산2가동,용산동2가,서울특별시 용산구 소월로20길 6,126.985160256182,37.5462496160223
181332,제이엘디저트바,음식,커피점/카페,서울특별시,용산구,한남동,한남동,서울특별시 용산구 이태원로55가길 38,126.999521726715,37.5368751427436
181404,테일러블,음식,유흥주점,서울특별시,용산구,한남동,한남동,서울특별시 용산구 대사관로7길 2,127.000734071985,37.5342092962511
181602,메종앙티브,음식,양식,서울특별시,용산구,한남동,한남동,서울특별시 용산구 한남대로27가길 15,127.002898328271,37.5373722468163
181608,진미반점,음식,중식,서울특별시,용산구,한남동,한남동,서울특별시 용산구 한남대로 158,127.002661898018,37.5423800725348
181617,크래프트웍스,음식,유흥주점,서울특별시,용산구,용산2가동,용산동2가,서울특별시 용산구 신흥로 28,126.987098942618,37.5409681149471
181897,와이씨네트웍스,음식,유흥주점,서울특별시,용산구,이태원2동,이태원동,서울특별시 용산구 회나무로 72,126.994339754372,37.540219061687
182596,식물학커피로스터스,음식,커피점/카페,서울특별시,용산구,서빙고동,서빙고동,서울특별시 용산구 서빙고로67길 21,126.994751269544,37.5213636316869
182627,유수커피숍,음식,커피점/카페,서울특별시,용산구,이촌1동,이촌동,서울특별시 용산구 이촌로 182,126.967353786359,37.5212173646697
182678,슈라이브,음식,유흥주점,서울특별시,용산구,한남동,한남동,서울특별시 용산구 대사관로31길 19,127.005769753669,37.5341616951264
182706,클럽매시브,음식,유흥주점,서울특별시,용산구,한남동,한남동,서울특별시 용산구 이태원로 211,126.99726142589,37.534981792594
182707,한남소관,음식,유흥주점,서울특별시,용산구,한남동,한남동,서울특별시 용산구 대사관로31길 20,127.005996620564,37.5341185525269
183177,서울식당,음식,한식,서울특별시,용산구,효창동,효창동,서울특별시 용산구 백범로 291,126.961672207894,37.5393596622963
183251,하카타라멘,음식,일식/수산물,서울특별시,용산구,한강로동,한강로2가,서울특별시 용산구 한강대로 95,126.966638215317,37.5288069302388
183321,진풍정,음식,한식,서울특별시,용산구,남영동,동자동,서울특별시 용산구 후암로 107,126.97354083842,37.5534836738298
183350,용문갈비집,음식,한식,서울특별시,용산구,용문동,용문동,서울특별시 용산구 새창로 127,126.961228697292,37.5362561686415
183429,브루다숙명여대,음식,커피점/카페,서울특별시,용산구,청파동,청파동2가,서울특별시 용산구 청파로47길 82,126.965926241008,37.5451366430652
183485,한국식당,음식,한식,서울특별시,용산구,남영동,동자동,서울특별시 용산구 한강대로 371,126.97193790667,37.5515324849371
183610,킴한남,음식,유흥주점,서울특별시,용산구,한남동,한남동,서울특별시 용산구 한남대로27가길 32,127.002549189741,37.5380991467302
183667,퀸,음식,유흥주점,서울특별시,용산구,남영동,동자동,서울특별시 용산구 한강대로 353-4,126.971574333433,37.5499885346432
183704,피자레볼루션,음식,패스트푸드,서울특별시,용산구,이태원1동,이태원동,서울특별시 용산구 우사단로 47,126.995470911753,37.5343448524858
